titleId,titleName,original,author,artistId,adult,age,bestChallengeLevelUp,finish,thumbnailUrl,synopsis,genre,rankGenreTypes,tags,totalCount,viewCount,starScore,favoriteCount,star_std_deviation,like_mean_value,like_std_deviation,comments_mean_value,comments_std_deviation,collected_num_of_epi,num_of_works,nums_of_work_2,writers_favor_average,osmu_movie,osmu_drama,osmu_anime,osmu_play,osmu_game,osmu_OX
651673,[드라마원작] 유미의 세포들,TRUE,이동건,[207953],FALSE,12세 이용가,,TRUE,https://image-comic.pstatic.net/webtoon/651673/thumbnail/thumbnail_IMAG21_fba9683b-260e-4a07-984c-deda6d87f62d.jpg,"유미는 지금 무슨 생각을 하고 있을까?
그녀의 머릿속에서 바쁘게 움직이는 세포들 이야기!",['PURE'],['ROMANCE'],"['로맨스', '드라마&영화 원작웹툰', '완결로맨스']",512,211127300,9.93118,1309479,0.2419728387,62372.3,11193.65111,5590.1,2662.670481,10,13,13,171611.3846,0,1,0,0,1,1
802562,브레이커 (Breaker),FALSE,전극진 / 박진환,"[351795, 325491]",FALSE,15세 이용가,,TRUE,https://image-comic.pstatic.net/webtoon/802562/thumbnail/thumbnail_IMAG21_9575c6d2-b0a2-437d-9f90-5d37c73e7674.jpg,"현대를 배경으로 펼쳐지는, 대한민국 최고의 스타일리시 도시 무협 액션!
학교폭력 앞에 무기력한 만년 왕따 이시운, 개차반 임시 교사 한천우와 만나 무협의 세계에 발을 들이게 되는데…!
약육강식의 논리가 지배하는 현대의 무림에서 펼쳐지는 스타일리시 액션 & 코믹, 개막!",['ACTION'],['ACTION'],"['완결액션', '액션']",271,0,9.88165,31081,0.0593775255,371,71.34984233,43.4,28.98689359,10,3,3.5,84373,0,0,0,0,0,0
655746,마법스크롤 상인 지오,FALSE,엄재경 / 호패,"[290011, 77]",FALSE,12세 이용가,,FALSE,https://image-comic.pstatic.net/webtoon/655746/thumbnail/thumbnail_IMAG21_3977301010156642611.jpg,"마법사인 듯, 마법사 아닌
마법사 같은 너! 오지오!",['FANTASY'],['FANTASY'],"['판타지', '먼치킨']",360,23488187,9.95572,158865,0.0615504855,10524.8,1976.202965,2410.1,739.4412012,10,5,3,64862,0,0,0,0,1,1
697654,인간의 숲,FALSE,황준호,[45],TRUE,18세 이용가,,TRUE,https://image-comic.pstatic.net/webtoon/697654/thumbnail/thumbnail_IMAG21_7366027754311279459.jpg,"실험을 위해 사이코패스 살인마들을 모아놓은 수용소가 마비되면서 벌어지는 폭력, 그리고 죽음.
'악연', '공부하기 좋은날' 황준호 작가 신작 <인간의 숲>",['THRILL'],['THRILLER'],"['성인웹툰', '스릴러', '서스펜스', '완결스릴러']",0,7046682,9.97674,163519,0,0,0,0,0,,7,7,74332.14286,0,0,0,0,0,0
626939,둥굴레차!,FALSE,기라3,[276728],FALSE,전체연령가,,FALSE,https://image-comic.pstatic.net/webtoon/626939/thumbnail/thumbnail_IMAG21_3990583107097093433.jpg,"청룡, 주작, 백호, 현무. 
사신의 증표를 가지고 태어난 네 무술소년들의 수련기 
2013 대학만화 최강자전 2위 수상작!",['FANTASY'],['FANTASY'],"['판타지', '최강자전', '2013 최강자전']",117,21398004,9.9537,137685,0.142994132,14074.2,2300.912158,3584.8,1270.464466,10,1,1,137660,0,0,0,0,0,0
112931,아스란영웅전,FALSE,박성용,[94452],FALSE,15세 이용가,,TRUE,https://image-comic.pstatic.net/webtoon/112931/thumbnail/thumbnail_IMAG21_7365185511174255462.jpg,"포악한 드래곤이 사라지고 대륙은 평화를 되찾았다. 하지만 용사의 평화는 아직 멀기만 한데...

평화로운 세상에서 펼쳐지는 용사의 두번째 이야기.본격 판타지 추리만화.",['FANTASY'],['FANTASY'],"['판타지', '완결무료', '완결판타지', '다크판타지']",137,76049821,9.94016,65320,0.0574802123,2388.6,431.1837659,2054.2,984.2929239,5,2,2,55228,0,0,0,0,0,0
794210,죄송한데 주인공이세요?,FALSE,조석,[2],FALSE,전체연령가,,TRUE,https://image-comic.pstatic.net/webtoon/794210/thumbnail/thumbnail_IMAG21_7234016187832755042.jpg,"꼴찌 성적의 로맨스물을 연재 중인 웹툰 작가 정은하. 
인기 있는 만화를 그리고 싶다는 염원을 담아 연필을 집어든 은하는 본인의 만화 속에서 깨어나게 되고
기왕 만화 속으로 들어온 거, 내용을 전부 뜯어고쳐서 인기 순위권에 들려 하는데..
그렇다면 가장 먼저 해야 할 일은.. 로맨스가 일어나지 않도록 남주를 죽이는 것?!
""이 만화는 오늘부터 학원 폭력물로 장르를 바꾼다!!""",['COMIC'],['HUMOR'],"['완결개그', '개그']",27,0,9.94808,70244,0.0108296097,13439.33333,2516.931244,1061,391.7507711,3,19,19,218763.8,0,0,0,0,0,0
679544,문유,FALSE,조석,[2],FALSE,12세 이용가,,TRUE,https://image-comic.pstatic.net/webtoon/679544/thumbnail/thumbnail_IMAG21_4122029949915247460.jpg,"지구가 멸망했다. 나는 혼자 달에 있다.
<마음의 소리> 조석의 우주를 넘나드는 판타지 시크 개그!!",['FANTASY'],['FANTASY'],"['판타지', '완결판타지']",68,24914268,9.96169,236563,0.0190662007,27575.57143,5282.857069,6461.428571,2298.147879,7,19,19,218763.8,1,0,1,0,0,1
783532,안미운 우리들,FALSE,지피,[355727],FALSE,15세 이용가,,TRUE,https://image-comic.pstatic.net/webtoon/783532/thumbnail/thumbnail_IMAG21_cb76dabc-daf9-4afc-955a-067d964435d6.jpg,"""그 새끼랑 헤어져."" 뭐? 이것도 친구라고..!
내 애인과 내가 헤어지길 바라는 남사친 '상재수'.
그리고 그런 녀석을 모나게 내칠 수 없는 나, '하원수'.
거기다가 내게 고백까지 하는 상황이라니!
그로 인해 우리들의 관계는 점점 금이 가기 시작했다. 깨진 휴대폰 액정처럼.",['DRAMA'],['DRAMA'],"['까칠남', '완결무료', '드라마', '소꿉친구', '완결드라마', '현실로맨스', '직진남', '캠퍼스로맨스']",59,0,9.90345,61615,0.0956680455,3129.6,1352.361283,118.7,78.2419964,10,1,1,61395,0,0,0,0,0,0
797105,홀리데이,FALSE,광진,[319205],FALSE,12세 이용가,,TRUE,https://image-comic.pstatic.net/webtoon/797105/thumbnail/thumbnail_IMAG21_adfead7c-d54b-4769-8c7f-8d179a38562d.jpg,"산업화가 시작되고 지구의 온도는 계속해서 오르고 있다.
이대로는 지구가 멸망하지만 아무도 관심이 없다.
천재 소년 강마루는 지구를 구하기 위해
프로젝트 '홀리데이'를 실행한다.
전 인류를 위함이다, 강마루는 수단과 방법을 가리지 않는다.",['DRAMA'],['DRAMA'],"['완결무료', '드라마', '완결드라마']",53,0,9.63003,35835,0.9881234185,2464.7,455.4801972,241.9,168.0960737,10,3,3,56588.66667,0,0,0,0,0,0
626907,복학왕,FALSE,기안84,[190932],FALSE,15세 이용가,,TRUE,https://image-comic.pstatic.net/webtoon/626907/thumbnail/thumbnail_IMAG21_7077799770473063780.jpg,"패션왕 우기명이 돌아왔다!
즐거운 대학 생활?! 과연?!",['DRAMA'],['DRAMA'],"['드라마', '완결드라마']",355,212402066,9.05917,965958,1.158164675,30714.3,5339.299562,13443.2,4274.170909,10,6,6,308372.1667,0,0,0,0,0,0
784518,"대공님, 실수였어요!",FALSE,"시세Sisse, 이정은 / 조이뿅","[351113, 351114, 351115]",FALSE,전체연령가,,FALSE,https://image-comic.pstatic.net/webtoon/784518/thumbnail/thumbnail_IMAG21_b2349a45-d20d-4d21-84db-6006d2d8e976.jpg,"짝사랑하는 대공님을 실수로 납치해버렸다!
이 일을 수습해 줄 테니 계약 연애를 하자는 대공님의 제안을, 덜컥 받아들였는데…….
“비비안. 키스해도 됩니까?”
네? 우리 연애 시작하자마자 키스하는 건가요?
“키스하고, 그다음 진도도 나가고, 저랑 결혼하죠, 비비안.”
……큰일 났다. 아무래도 대공님이 제정신이 아닌 것 같은데……!
이 연애, 정말 괜찮은 걸까!",['PURE'],['ROMANCE'],"['로맨스', '이세계', '계약연애']",62,0,9.88414,139939,0.1113564039,10163.8,1464.614133,719.1,282.8276684,10,2,1.333333333,85309,0,0,0,0,0,0
23182,싸우자귀신아,TRUE,임인스,[88],FALSE,12세 이용가,,TRUE,https://image-comic.pstatic.net/webtoon/23182/thumbnail/thumbnail_IMAG21_7017511357522523190.jpg,"귀신과 퇴마사의 좌충우돌 한판승부!
골 때리는 장르 불명의 이야기!",['DRAMA'],['DRAMA'],"['드라마&영화 원작웹툰', '완결무료', '드라마', '완결드라마']",133,424556025,9.90277,142746,0.0990805552,4276.6,650.1370932,9334.4,3784.159436,10,3,3,145787.3333,0,1,0,0,0,1
737836,오버더문,FALSE,포르토 / 이승준,"[329946, 329947]",FALSE,15세 이용가,,TRUE,https://image-comic.pstatic.net/webtoon/737836/thumbnail/thumbnail_IMAG21_3631137383537456690.jpg,"버스에서의 사고 후 잃어버린 2주 동안의 기억.
하늘에 뜬 푸른 달과 날아드는 수백 건의 달빛을 받으라는 문자들.
조심해. 너도 달빛을 쐬면 괴물이 되어버릴 테니까.",['THRILL'],['THRILLER'],"['완결무료', '스릴러', '서스펜스', '완결스릴러']",43,0,9.94977,81366,0.0251035074,10177.9,2644.548372,504.2,373.39143,10,3,2.5,46941.5,0,0,0,0,0,0
602921,이말년 서유기,FALSE,이말년,[131],FALSE,전체연령가,,TRUE,https://image-comic.pstatic.net/webtoon/602921/thumbnail/thumbnail_IMAG21_3847030872581824819.jpg,이말년이 <서유기>라는 좋은 차에 무임승차한다!,['COMIC'],['HUMOR'],"['완결개그', '개그']",136,73685025,8.87126,316083,0.6330117977,9147.142857,1981.202768,11716.85714,3440.573932,7,5,5,126578.6,0,0,0,0,0,0
708452,냐한남자,FALSE,올소,[316389],FALSE,전체연령가,,TRUE,https://image-comic.pstatic.net/webtoon/708452/thumbnail/thumbnail_IMAG21_7291671270501987380.jpg,"냥줍을 잘못하면...남자친구가 생깁니다(?)

그들의 기묘한 동거가 시작되는 순간,
오늘부터 당신도 '춘배'의 매력에 헤어나올 수 없습니다.",['PURE'],['ROMANCE'],"['로맨스', '동물', '완결로맨스']",155,5307502,9.97491,306176,0.0105104484,37246.42857,6531.015976,2480.857143,1533.152628,7,3,3,145086.6667,0,0,0,0,1,1
766966,태시트,FALSE,김다찌,[343780],FALSE,12세 이용가,,TRUE,https://image-comic.pstatic.net/webtoon/766966/thumbnail/thumbnail_IMAG21_7077515877376537444.jpg,"좀비 바이러스를 내뿜는 오염물질로 무너진 세상. 그곳에 적응한 사람들. 
높은 자원과 뛰어난 박사 ‘사이먼’을 겸했던 마을 ‘아미나’.
하지만  ‘사이먼’이 실종되고 ‘아미나’ 사람들은 절망에 빠진다.
그런 ‘아미나’에서 태어나고 자란 ‘루비’.
그녀로 인해 묻혀있던 사건들이 서서히 모습을 드러내기 시작하는데...",['ACTION'],['ACTION'],"['완결액션', '완결무료', '액션']",86,0,9.95089,87840,0.0384437813,6720.4,1834.787247,385.9,234.1736322,10,1,1,87677,0,0,0,0,0,0
22027,삼국전투기,FALSE,최훈,[42],FALSE,12세 이용가,,TRUE,https://image-comic.pstatic.net/webtoon/22027/thumbnail/thumbnail_IMAG21_3618751570556366947.jpg,"삼국의 에이스가 선보이는 피튀기는 한판 승부! 
삼국지의 맥을 잇는, 패러디 대마왕 최훈 작가의 이색 삼국 전투기!!",['COMIC'],['HUMOR'],"['완결개그', '개그']",522,240070719,9.38965,59922,0.5327948322,2472.4,725.051612,1012.4,624.710685,5,5,5,46849.6,0,0,0,0,1,1
686911,공감.jpg,FALSE,임총,[305353],FALSE,전체연령가,,TRUE,https://image-comic.pstatic.net/webtoon/686911/thumbnail/thumbnail_IMAG21_7220736290720866871.jpg,"""이거 나만 그런거 아니지?""
응, 너만 그런거 아니야. 반박불가 공감이 밀려온다.",['COMIC'],['HUMOR'],"['완결무료', '완결개그', '개그']",108,18792876,4.45221,73850,1.169205449,17280.2,7461.818261,27097.9,13982.89839,10,1,1,73789,0,0,0,0,0,0
729767,고래별,FALSE,나윤희,[302692],FALSE,12세 이용가,,TRUE,https://image-comic.pstatic.net/webtoon/729767/thumbnail/thumbnail_IMAG21_7003723478116938549.jpg,"1926년 일제 식민 지배 하의 조선. 
17세 소녀 수아는 군산 일대 친일파 대지주의 집에서 몸종으로 일하고 있다. 
어느 날 수아는 부상을 입은 채 해변가에 쓰러져 있는 독립운동가 의현을 발견하고, 그를 보호하게 되는데...",['PURE'],['ROMANCE'],"['로맨스', '후회물', '완결로맨스', '성장드라마']",108,0,9.9848,323776,0.0038222832,28387.125,8906.548819,1357.5,1026.667424,8,4,4,142306.5,0,0,0,0,0,0
739503,화이트 블러드,FALSE,임리나,[330540],FALSE,15세 이용가,,TRUE,https://image-comic.pstatic.net/webtoon/739503/thumbnail/thumbnail_IMAG21_7075497401627194164.jpg,"스타일리쉬 뱀파이어 액션!
그리고 처절한 로맨스..",['FANTASY'],['FANTASY'],"['사이다', '힘숨찐', '판타지', '완결판타지', '복수극']",94,0,9.96935,364102,0.0192659346,33911,3714.927482,1717.4,695.6891835,10,3,3,144984.3333,0,0,0,0,0,0
729047,공유몽,FALSE,주신 / 유령선,"[326620, 326621]",FALSE,전체연령가,,FALSE,https://image-comic.pstatic.net/webtoon/729047/thumbnail/thumbnail_IMAG21_835f4d2f-fa5a-4ef0-9106-0edeb5d6dd4c.jpg,"잠이 들면 또 다른 세계가 펼쳐진다!
꿈을 빼앗긴 자들이 모이는 곳 ‘큐브’
고유한 능력과 아이템을 부여받은 ‘큐버’
존재하지 않았던 일곱 번째 형태의 아이템을 계승한 ‘도시언’의 성장 액션 먼치킨 판타지!",['FANTASY'],['FANTASY'],"['판타지', '먼치킨', '이능력배틀물']",182,0,9.92211,149155,0.0523879516,9439.7,2139.874531,450,177.8409402,10,1,1,150679,0,0,0,0,0,0
557672,기기괴괴,FALSE,오성대,[30],FALSE,15세 이용가,,TRUE,https://image-comic.pstatic.net/webtoon/557672/thumbnail/thumbnail_IMAG21_7365744050293924710.jpg,"<절벽귀> 오성대 작가의 신작 옴니버스 미스테리 스릴러.

기묘하고 괴상한 이야기들.",['THRILL'],['THRILLER'],"['괴담', '스릴러', '완결스릴러']",401,242097767,9.90296,988821,0.2283767559,19666.3,1458.870663,7486.1,1327.664073,10,3,3,368750.3333,1,0,1,0,0,1
164320,자율공상축구탐구만화,FALSE,조석,[2],FALSE,전체연령가,,TRUE,https://image-comic.pstatic.net/webtoon/164320/thumbnail/thumbnail_IMAG21_3977858454804052274.jpg,"월드컵, 유럽리그, 국내리그 등 축구라면 가리지 않고 모두 그려보는 자율축구탐구만화!

(본 만화는 네이버스포츠의 2010 남아공 월드컵 특집 페이지에서 제공받는 컨텐츠입니다.)",['SPORTS'],['ACTION'],"['완결무료', '완결스포츠', '스포츠', '축구']",113,33881947,9.27168,5016,0.2244244378,22.6,5.425863987,818.8,323.0067492,5,19,19,218763.8,0,0,0,0,0,0
732955,닥터앤닥터 육아일기,FALSE,닥터베르,[327581],FALSE,전체연령가,,TRUE,https://image-comic.pstatic.net/webtoon/732955/thumbnail/thumbnail_IMAG21_3835156142623111013.jpg,"산부인과 의사 엄마의 임신과 출산, 공학박사 아빠의 논문 기반 육아.
완벽할 것만 같은 이들의 앞길은 과연 순탄할까?
탄탄대로를 달리던 두 사람의 좌충우돌, 우여곡절 중구난방 육아 이야기!
웃다 울고, 울다가 웃게 되는 최고의 항문용 발모제툰!",['DAILY'],['HUMOR'],"['완결일상', '일상']",235,0,9.96306,177804,0.0522736316,10427.8,2244.240754,689,195.0866474,10,2,2,107166,0,0,0,0,0,0
667010,오민혁 단편선,FALSE,오민혁,[295357],FALSE,12세 이용가,,TRUE,https://image-comic.pstatic.net/webtoon/667010/thumbnail/thumbnail_IMAG21_7365418822501950005.jpg,"한 명의 젊은 작가가 그리는, 때로는 기발하고 때로는 따뜻한 세계!

짧지만 그래서 더욱 긴 여운",['DRAMA'],['DRAMA'],"['완결무료', '드라마', '완결드라마']",8,1940911,9.96848,54288,0.0135927561,11186.75,5375.999785,3393.625,1715.994532,8,1,1,54301,0,0,0,0,0,0
758659,오빠세끼,FALSE,올리브유,[348714],FALSE,전체연령가,,FALSE,https://image-comic.pstatic.net/webtoon/758659/thumbnail/thumbnail_IMAG21_3619034152809621089.jpg,"우리학교 인기남 3인방이 누군가에게는 노답 친오빠!?
주목받는건 질색! 조용하고 존재감 없는 평범한 삶을 추구하는 해주에게는 걸어만 다녀도 튀게 잘생긴 오빠들이 있다.
해주는 오빠들의 동생임을 숨기며 학교를 다니지만, 결국 들켜버리게 되는데...
과연 해주는 오빠들이 있는 학교에서 자신의 목표를 이룰수 있을까?",['DAILY'],['HUMOR'],"['하이틴', '삼각관계', '일상', '학원로맨스']",64,0,9.8521,259978,0.1618608937,22540.7,4861.278557,1328.5,529.6816497,10,1,1,259685,0,0,0,0,0,0
632341,남과 여,FALSE,혀노,[237960],TRUE,18세 이용가,,TRUE,https://image-comic.pstatic.net/webtoon/632341/thumbnail/thumbnail_IMAG21_3978993364777646179.jpg,"<죽음에 관하여>, <네가 없는 세상> 혀노 작가의 솔로 데뷔작,
솔직한 20대의 흔한 사랑 이야기.",['DRAMA'],['DRAMA'],"['드라마', '완결드라마', '성인웹툰']",0,24588645,9.97813,438912,0,0,0,0,0,,4,4,349207.75,0,0,0,0,0,0
316909,그 판타지 세계에서 사는 법,FALSE,촌장,[188407],FALSE,전체연령가,,FALSE,https://image-comic.pstatic.net/webtoon/316909/thumbnail/thumbnail_IMAG21_3473513801691247160.jpg,"용사가 마왕을 물리친 후 100년 뒤,
과거의 상처를 잊은 그 판타지 세계 주민들 이야기",['FANTASY'],['FANTASY'],['판타지'],291,60153936,9.97412,112196,0.0144653891,5144.3,1141.699352,1497.2,987.8999747,10,1,1,112196,0,0,0,0,0,0
791616,미니어처 생활백서,FALSE,엘렌 심,[312512],FALSE,12세 이용가,,FALSE,https://image-comic.pstatic.net/webtoon/791616/thumbnail/thumbnail_IMAG21_4136100197482837305.jpg,"모르는 할머니가 준 젤리빈을 먹고 작아져버렸다?!
소꿉친구 방에 있는 인형의 집에서 지내게 된 18살 남고생의 눈물겨운 생활기!",['DRAMA'],['DRAMA'],"['드라마', '무해한']",62,0,9.97489,100012,0.0172984891,8289.3,1128.708913,374.9,106.4100089,10,2,2,132308.5,0,0,0,0,0,0
720121,[드라마원작] 치즈인더트랩,TRUE,순끼,[156418],FALSE,12세 이용가,,TRUE,https://image-comic.pstatic.net/webtoon/720121/thumbnail/thumbnail_IMAG21_7221302526240580196.jpg,"평범한 여대생 홍설, 그리고 어딘가 수상한 선배 유정.
미묘한 관계의 이들이 펼쳐나가는 이야기.",['PURE'],['ROMANCE'],"['삼각관계', '로맨스', '드라마&영화 원작웹툰', '완결로맨스', '캠퍼스로맨스']",312,1814746,9.98479,303922,0.0109779717,20681.2,4675.311429,1113.3,1456.432563,10,3,3,279168.3333,1,1,0,0,0,1
740487,신비,FALSE,반지,[277663],FALSE,12세 이용가,,TRUE,https://image-comic.pstatic.net/webtoon/740487/thumbnail/thumbnail_IMAG21_7377798223902553401.jpg,"긴 잠에서 깨어난 미지의 생명체 신비와 
그녀를 사랑하게 된 가람의 사랑 이야기 
'나의 뮤즈가 되어 줄래?'",['PURE'],['ROMANCE'],"['로맨스', '로판', '2019 지상최대공모전', '인외존재', '완결로맨스']",95,0,9.98155,360497,0.0048157298,29625.125,7119.944899,1705.5,1384.510383,8,3,3,297086,0,0,0,0,0,0
751207,천하제일인,FALSE,권순규 / 신권이,"[336648, 336649]",FALSE,전체연령가,,TRUE,https://image-comic.pstatic.net/webtoon/751207/thumbnail/thumbnail_IMAG21_051bb61f-1996-4082-871c-6f04ff279c11.jpg,"걸렸다하면 영혼까지 탈탈 털어 
참교육 시켜주시는 화악골 심부름꾼, 소마.
가공할 마령성의 위협으로부터 화악골을 지켜야 하는데...

​지킬 수... 있을까??",['HISTORICAL'],['FANTASY'],"['무협/사극', '먼치킨', '완결무협/사극']",112,0,9.81971,130925,0.2358425538,9120.25,814.3110201,618.375,227.2778792,8,1,1,130799,0,0,0,0,0,0
703849,요리GO,FALSE,HO9,[315777],FALSE,전체연령가,,TRUE,https://image-comic.pstatic.net/webtoon/703849/thumbnail/thumbnail_IMAG21_7365692373130110310.jpg,"요리고등학교 졸업 후 산에서 수련을 마친 한별.
특급 호텔 레스토랑에 인턴으로 취업하게 되지만
엄하기로 소문난 호텔 주방에서 다양한 사건들에 휘말리게 되는데...
과연 요리천재 한별은 이 어려움을 어떻게 헤쳐나갈 수 있을까?",['DRAMA'],['DRAMA'],"['드라마', '소년왕도물', '완결드라마', '직업드라마', '음식&요리']",192,4434784,9.94502,261603,0.0512500124,17041.8,3158.633971,2161.5,1421.635906,10,3,3,128040.3333,0,0,0,0,0,0
784834,한 달 서른 날,FALSE,꿀자몽,[351178],FALSE,전체연령가,,TRUE,https://image-comic.pstatic.net/webtoon/784834/thumbnail/thumbnail_IMAG21_3631085891993416548.jpg,"난세 속에 살고 있는 약초꾼 무이. 부족한 생계를 채우기 위해 좀도둑질을 하다 궁궐에 있는 쌀까지 손을 댄다.
그러나 그곳에서 마주친 '까치'에게 붙잡혀 나라를 함께 구하자는 어처구니없는 제안을 받게 되고, 
무이는 그렇게 한 달 서른 날 안에 멸망할 이 나라의 유일한 영웅으로 선택받게 된다.",['HISTORICAL'],['FANTASY'],"['무협/사극', '완결무협/사극']",50,0,9.68179,27366,0.119043565,655.5714286,288.1591114,75.42857143,45.62222874,7,1,1,27334,0,0,0,0,0,0
744384,경비 배두만,FALSE,이영곤,[334747],FALSE,15세 이용가,,FALSE,https://image-comic.pstatic.net/webtoon/744384/thumbnail/thumbnail_IMAG21_983858cb-960c-418d-8311-8208b5babd03.jpg,"지난 인생이 후회스러운 건달 출신의 60대 아파트 경비원 '두만'과 남은 인생이 막막한 20대 흥신소 직원 '새봄'
거대한 범죄 세력에 맞서기 위해 힘을 합쳤다!",['ACTION'],['ACTION'],"['사이다', '2019 지상최대공모전', '액션']",67,0,9.95165,79381,0.0238093858,9148.9,2607.405931,623.7,233.0622449,10,1,1,79277,0,0,0,0,0,0
733728,강남도깨비,FALSE,이경민 / 송준혁,"[327996, 327998]",FALSE,15세 이용가,,TRUE,https://image-comic.pstatic.net/webtoon/733728/thumbnail/thumbnail_IMAG21_3919368837772895284.jpg,"전세계 44명, 황금의 피를 가진 전교1등을 노리는 도깨비가 나타났다.
지상 최대 공모전 최우수상 수상작!!",['FANTASY'],['FANTASY'],"['판타지', '완결무료', '2019 지상최대공모전', '완결판타지']",114,0,9.78174,114264,0.3796784248,12191.1,2503.366112,728.5,385.8723234,10,2,2,123637.5,0,0,0,0,0,0
73352,연,FALSE,구아진,[51],FALSE,12세 이용가,,TRUE,https://image-comic.pstatic.net/webtoon/73352/thumbnail/thumbnail_IMAG21_7377520924358358835.jpg,"구아바 작가의 옴니버스 스릴러 ‘연’
오늘, 지금, 당신에게도 일어날 수 있는 일들.",['THRILL'],['THRILLER'],"['스릴러', '완결스릴러']",22,23611514,9.7834,9091,0.101289807,330.3333333,26.71246068,4324.333333,3700.228131,3,3,3,97540.66667,0,0,0,0,0,0
741449,용왕님의 셰프가 되었습니다,TRUE,옥 / 카라쿨 / 문백경,"[331491, 344516]",FALSE,전체연령가,,TRUE,https://image-comic.pstatic.net/webtoon/741449/thumbnail/thumbnail_IMAG21_7cc5de94-a52d-473c-bdb7-f5c24188fac7.jpg,"인당수에 몸을 던진 심청! 귀차니즘 드래곤의 던전에서 깨어나다?
사연 많은 귀염뽀짝 몬스터와 맛있는 공생라이프!",['FANTASY'],['FANTASY'],"['소설원작', '판타지', '완결판타지', '음식&요리']",171,0,9.97319,225833,0.0161195504,25926.14286,2994.628784,1765.571429,909.9910293,7,1,1,228362,0,0,0,0,0,0
732953,어글리 피플즈,FALSE,배사과,[327545],FALSE,15세 이용가,,TRUE,https://image-comic.pstatic.net/webtoon/732953/thumbnail/thumbnail_IMAG21_4122545418233197368.jpg,"내가 이렇게 불행한 이유? 
모든 것은 지긋지긋한 외모지상주의 때문이야.",['THRILL'],['THRILLER'],"['스릴러', '완결스릴러']",54,0,9.44758,53968,0.5427947134,7108.428571,1225.412917,918.5714286,456.6639456,7,3,3,35784,0,0,0,0,0,0
670144,가담항설,FALSE,랑또,[146232],FALSE,12세 이용가,,TRUE,https://image-comic.pstatic.net/webtoon/670144/thumbnail/thumbnail_IMAG21_7221863093259232866.jpg,"이번 주인공은 돌이다!
돌이지만 동료도 모으고 악당도 물리친다!
랑또 작가표 동양 판타지 소년만화",['FANTASY'],['FANTASY'],"['판타지', '소년왕도물', '완결판타지']",247,33254685,9.98196,313593,0.0194354522,23869.1,5052.326681,3390.6,2004.158886,10,9,9,106313.5556,0,0,0,0,0,0
729963,가슴털 로망스,FALSE,갸오오,[296995],FALSE,전체연령가,,TRUE,https://image-comic.pstatic.net/webtoon/729963/thumbnail/thumbnail_IMAG21_4063480735854060601.jpg,"최고의 상남자가 되기 위한 여행을 떠나는 장호풍과 친구들
명언범벅 눈물범벅 의리범벅 개그만화!",['COMIC'],['HUMOR'],"['완결무료', '완결개그', '개그']",137,0,9.92745,58041,0.0373205565,9229.5,3241.422504,1556.2,1042.809647,10,2,2,87800,0,0,0,0,0,0
751208,뫼신 사냥꾼,TRUE,승림 / 방승현 / 윤현승,"[336968, 353780]",FALSE,15세 이용가,,FALSE,https://image-comic.pstatic.net/webtoon/751208/thumbnail/thumbnail_IMAG21_b9f0ab1e-64ab-413d-8d7d-5841a40367b9.jpeg,"신령과도 같은 짐승 뫼신.
떠돌이 무사 한세희는 그들을 사냥하고, 
그의 앞에 신비한 힘을 가진 소녀가 나타나는데...",['FANTASY'],['FANTASY'],"['소설원작', '판타지']",98,0,9.92608,131263,0.0806781014,9922,1982.376755,671.7,276.4084116,10,1,1,131027,0,0,0,0,0,0
794651,두 번째 딸로 태어났습니다,TRUE,용원창 / 뉴궁딩팡팡,[355591],FALSE,전체연령가,,FALSE,https://image-comic.pstatic.net/webtoon/794651/thumbnail/thumbnail_IMAG21_7148957749163931702.jpg,"나는 첫째 딸로 태어나 5살에 죽었지만, 두 번째 삶 역시 당신의 품에서 태어났다. 
내가 7살이 되었을 무렵 돌아가신 어머니. 
어머니가 유품으로 남긴 종이 한 장을 챙겨 길을 나선 뒤 마주친 분홍빛 머리카락을 가진 한 남자.
당신이 제 아빠라고요? 심지어 황제라고요? 오라버니도 셋이나 있어요?
엄마… 나 새로운 가족들과 잘 지낼 수 있을까?",['PURE'],['ROMANCE'],"['소설원작', '로맨스', '러블리']",43,0,9.93564,100543,0.0410378164,7516.7,1595.183315,378.7,162.6081486,10,1,1,100785,0,0,0,0,0,0
715772,좀비딸,FALSE,이윤창,[193842],FALSE,전체연령가,,TRUE,https://image-comic.pstatic.net/webtoon/715772/thumbnail/thumbnail_IMAG21_3847820352753578853.jpg,"나의 딸은 좀비다.
이 세상 마지막 남은 유일한 좀비...",['DRAMA'],['DRAMA'],"['드라마', '완결드라마', '좀비']",92,7746016,9.97089,476232,0.0195180678,42019.1,3957.719254,3624.8,1223.622393,10,5,5,194596,0,0,1,0,0,1
